OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA01,Anacostia River,Estuary,,02070010,,,,,38.9185222200,-76.9420611100,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA05,Anacostia River,Estuary,,02070010,,,,,38.9094861100,-76.9557583300,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA08,Anacostia River,Estuary,,02070010,,,,,38.8977444400,-76.9621666700,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA11,Anacostia River,Estuary,,02070010,,,,,38.8858000000,-76.9655944400,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA14,Anacostia River,Estuary,,02070010,,,,,38.8772027800,-76.9749027800,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA19,Anacostia River,Estuary,,02070010,,,,,38.8705540000,-76.9970800000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA21,Anacostia River,Estuary,,02070010,,,,,38.8698805600,-77.0048444400,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA24,Anacostia River,Estuary,,02070010,,,,,38.8608833300,-77.0140694400,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-ANA29,Anacostia River,Estuary,,02070010,,,,,38.8530500000,-77.0227611100,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-KNG01,Kingman Lake 1,Lake,,02070010,,,,,38.8895166700,-76.9674833300,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-KNG02,Kingman Lake 2,Lake,,02070010,,,,,38.8976833300,-76.9654500000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PMS01,Potomac River,Estuary,,02070010,,,,,38.9163694400,-77.1034361100,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PMS10,Potomac River,Estuary,,02070010,,,,,38.9027111100,-77.0689194400,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PMS21,Potomac River,Estuary,,02070010,,,,,38.8759166700,-77.0429972200,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PMS29,Potomac River,Estuary,,02070010,,,,,38.8507527800,-77.0235111100,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PMS44,Potomac River,Estuary,,02070010,,,,,38.7936944400,-77.0378222200,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PTB01,Potomac Tidal Basin,River/Stream,,02070010,,,,,38.8865277800,-77.0377194400,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-PWC04,Washington Ship Channel,Estuary,,02070010,,,,,38.8715833300,-77.0211972200,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-RCR09,Rock Creek 9,River/Stream,,02070010,,,,,38.9216527800,-77.0496694400,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TBK01,Battery Kemble,River/Stream,,02070010,,,,,38.9197833300,-77.1004333300,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TBR01,Broad Branch,River/Stream,,02070010,,,,,38.9458166700,-77.0510500000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TCO01,C&O Canal 1,Lake,,02070010,,,,,38.9040750000,-77.0591416700,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TCO06,C&O Canal 2,Lake,,02070010,,,,,38.9190138900,-77.1012055600,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TDO01,Dumbarton Oaks,River/Stream,,02070010,,,,,38.9155472200,-77.0614194400,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TDU01,Fort Dupont,River/Stream,,02070010,,,,,38.8823620000,-76.9638520000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TFB02,Foundry Branch,River/Stream,,02070010,,,,,38.9150520000,-77.0814960000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TFC01,Fort Chaplin,River/Stream,,02070010,,,,,38.8828850000,-76.9442440000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TFD01,Fort Davis,River/Stream,,02070010,,,,,38.8681333300,-76.9580333300,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TFE01,Fenwick Branch,River/Stream,,02070010,,,,,38.9880000000,-77.0429833300,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TFS01,Fort Stanton,River/Stream,,02070010,,,,,38.8640140000,-76.9764940000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-THR01,Hickey Run,River/Stream,,02070010,,,,,38.9098166700,-76.9618333300,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TKV01,Klingle Valley,River/Stream,,02070010,,,,,38.9329666700,-77.0519583300,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TLU01,Luzon Branch,River/Stream,,02070010,,,,,38.9617888900,-77.0415194400,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TMH01,Melvin Hazen,River/Stream,,02070010,,,,,38.9380888900,-77.0532388900,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TNA01,Nash Run,River/Stream,,02070010,,,,,38.9104420000,-76.9417570000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TNS01,Normanstone Creek,River/Stream,,02070010,,,,,38.9197416700,-77.0560888900,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TPB01,Popes Branch,River/Stream,,02070010,,,,,38.8774833300,-76.9667166700,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TPI01,Pinehurst,River/Stream,,02070010,,,,,38.9716030000,-77.0437320000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TPO01,Portal Branch,River/Stream,,02070010,,,,,38.9879166700,-77.0416416700,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TPY01,Piney Branch,River/Stream,,02070010,,,,,38.9360290000,-77.0454450000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TSO01,Soapstone Creek,River/Stream,,02070010,,,,,38.9454310000,-77.0512310000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TTX27,Texas Run,River/Stream,,02070010,,,,,38.8678000000,-76.9686500000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TWB01,Watts Branch 1,River/Stream,,02070010,,,,,38.9077000000,-76.9529166700,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TWB05,Watts Branch 5,River/Stream,,02070010,,,,,38.8915000000,-76.9137166700,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
DOEE,District Of Columbia Department Of Energy And Environment-water Quality Division,DOEE-TWB06,Watts Branch 6,River/Stream,,02070010,,,,,38.8913666700,-76.9142000000,,,,GPS Code (Pseudo Range) Precise Position,WGS84,,,,,,,US,11,001,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-MDS9-0916,Rock Creek,River/Stream,LargeStreams,02070010,,,,,38.9039300000,-77.0562300000,,,,GPS-Unspecified,NAD83,10.37,m,,,Unknown,UNKWN,US,11,001,,,,,,,,,,STORET
