OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-MD,USGS Maryland Water Science Center,USGS-391316075463602,AND-IR-W-3D,Well,,02060002,,,,,39.22102778000000,-75.7765277800000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,56,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20131119,25,ft,29,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391317075463301,AND-IR-W-4A,Well,,02060002,,,,,39.22138889000000,-75.7758611000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,56,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20131120,20,ft,21,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391318075463501,AND-IR-W-4B,Well,,02060002,,,,,39.22169444000000,-75.7764444000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,56,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20131120,20,ft,21,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391319075554201,UC 9 GW LB,Well: Test hole not completed as a well,,02060002,,,,,39.22194444000000,-75.9283611000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,23,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391319075554202,UC 9 GW TH,Well: Test hole not completed as a well,,02060002,,,,,39.22194444000000,-75.9283611000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,23,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391319075554203,UC 9 GW RB,Well: Test hole not completed as a well,,02060002,,,,,39.22194444000000,-75.9283611000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,23,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391320075463201,AND-IR-W-5D,Well,,02060002,,,,,39.22236110000000,-75.7755556000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,56,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20131120,22,ft,23,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391321075463101,AND-IR-W-6S,Well,,02060002,,,,,39.22250000000000,-75.7752777800000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,56,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20131121,19,ft,20,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391321075463102,AND-IR-W-6D,Well,,02060002,,,,,39.22250000000000,-75.7752777800000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,56,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20131121,26,ft,27,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391322075463001,Seep NW of AND-IR-W-6S,Spring,,02060002,,,,,39.22283330000000,-75.7750833000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,34,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,035,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391328075545301,QA Bg  62,Well,,02060002,,,,,39.22483236000000,-75.9138282900000,24000,1,seconds,Interpolated from MAP.,NAD83,60,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,035,Northern Atlantic Coastal Plain aquifer system,,Aquia Formation,Confined single aquifer,19820526,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391402076540301,HO Ce 188,Well,,02060006,,,,,39.23399444000000,-76.9007138900000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,453,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,,Baltimore Gneiss,Unconfined single aquifer,20071003,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391413079265501,GA Ga  18,Well,,02070002,,,,,39.23694444000000,-79.4486111000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,2607,feet,3,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391420079264901,GA Ga  16,Well,,02070002,,,,,39.23899550000000,-79.4467175000000,24000,1,seconds,Interpolated from MAP.,NAD83,2688.93,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,,19861027,147,ft,147,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391448079254666,GA Ga  17,Well,,02070002,,,,,39.24677778000000,-79.4296111000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2694.00,feet,1,feet,Global Positioning System.,NAVD88,US,24,023,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391505079264201,GA Fa  41,Well,,02070002,,,,,39.25138889000000,-79.4450000000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,2723,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,,,,,,494.00,ft,494.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391512079270902,GA Fa  29,Well,,02070002,,,,,39.25343960000000,-79.4522733000000,24000,1,seconds,Interpolated from MAP.,NAD83,2898.73,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,,19780512,226,ft,226,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391513079243605,GA Fb  30,Well,,02070002,,,,,39.25371720000000,-79.4097709000000,24000,1,seconds,Interpolated from MAP.,NAD83,2742.91,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,Confined single aquifer,19800409,85,ft,85,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391523079253301,GA Fa  40,Well,,02070002,,,,,39.25638889000000,-79.4258333000000,,1,seconds,Interpolated from MAP.,NAD83,2583,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391525075562601,UC 20 GW LB,Well: Test hole not completed as a well,,02060002,,,,,39.25694444000000,-75.9405556000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,029,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391525075562602,UC 20 GW TH,Well: Test hole not completed as a well,,02060002,,,,,39.25694444000000,-75.9405556000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,029,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391525075562603,UC 20 GW RB,Well: Test hole not completed as a well,,02060002,,,,,39.25694444000000,-75.9405556000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,6,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,029,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391530079244401,GA Fb  22,Well,,02070002,,,,,39.25843916000000,-79.4119932000000,24000,1,seconds,Interpolated from MAP.,NAD83,2530.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,023,Pennsylvanian aquifers,,Allegheny Formation,Confined single aquifer,19800403,640,ft,640,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391530079244402,GA Fb  23,Well,,02070002,,,,,39.25843916000000,-79.4119932000000,24000,1,seconds,Interpolated from MAP.,NAD83,2525.10,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,Confined single aquifer,19800328,495,ft,495,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391530079244403,GA Fb  24,Well,,02070002,,,,,39.25843916000000,-79.4119932000000,24000,1,seconds,Interpolated from MAP.,NAD83,2525.62,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,Confined single aquifer,19800321,400,ft,400,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391539079254601,GA Fa  31,Well,,02070002,,,,,39.26038355000000,-79.4289385000000,9000,.5,seconds,Interpolated from MAP.,NAD83,2622.48,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Allegheny Formation,Confined multiple aquifers,19800402,606,ft,1131,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391539079254602,GA Fa  32,Well,,02070002,,,,,39.26093908000000,-79.4292162900000,24000,1,seconds,Interpolated from MAP.,NAD83,2622.30,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,Confined single aquifer,19791210,473,ft,473,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391539079254604,GA Fa  34,Well,,02070002,,,,,39.26093908000000,-79.4292162900000,24000,1,seconds,Interpolated from MAP.,NAD83,2622.26,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,Confined single aquifer,19791229,115,ft,115,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391558076545101,HO Be 155,Well,,02060006,,,,,39.26597778000000,-76.9140388900000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,414,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,,Loch Raven Schist,Unconfined single aquifer,19960202,340,ft,340,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391559079245901,GA Fb  40,Well,,02070002,,,,,39.26638889000000,-79.4165278000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,2570,feet,3,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,,,,,,530,ft,550,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391628075562102,UC 16 GW TH,Well: Test hole not completed as a well,,02060002,,,,,39.27444444000000,-75.9391667000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,23,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,029,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391715079223101,GA Fb  35,Well,,02070002,,,,,39.28760397000000,-79.3750460800000,24000,1,seconds,Interpolated from MAP.,NAD83,2572.42,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Allegheny Formation,Confined single aquifer,19880307,700,ft,700,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391715079223102,GA Fb  36,Well,,02070002,,,,,39.28760397000000,-79.3750460800000,24000,1,seconds,Interpolated from MAP.,NAD83,2572.25,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,Confined single aquifer,19880317,631,ft,631,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391715079223103,GA Fb  37,Well,,02070002,,,,,39.28760397000000,-79.3750460800000,24000,1,seconds,Interpolated from MAP.,NAD83,2572.01,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,Confined single aquifer,19880327,470,ft,470,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391715079223104,GA Fb  38,Well,,02070002,,,,,39.28760397000000,-79.3750460800000,24000,1,seconds,Interpolated from MAP.,NAD83,2571.72,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,Confined single aquifer,19880329,230,ft,230,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391726075553401,UC 14 GW LB,Well: Test hole not completed as a well,,02060002,,,,,39.29055556000000,-75.9261111000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,43,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,029,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391726075553402,UC 14 GW TH,Well: Test hole not completed as a well,,02060002,,,,,39.29055556000000,-75.9261111000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,43,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,029,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391726075553403,UC 14 GW RB,Well: Test hole not completed as a well,,02060002,,,,,39.29055556000000,-75.9261111000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,43,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,029,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391750079205801,GA Fb  42,Well,,02070002,,,,,39.29711110000000,-79.3494722000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,24,023,Valley and Ridge aquifers,,Mauch Chunk Formation,Confined single aquifer,20140520,985,ft,985,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391750079205802,GA Fb  43,Well,,02070002,,,,,39.29711110000000,-79.3494722000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,24,023,Valley and Ridge aquifers,,Allegheny Formation,Unconfined single aquifer,20140520,200,ft,200,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391750079205803,GA Fb 44,Well,,02070002,,,,,39.29711110000000,-79.3494722000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,24,023,Valley and Ridge aquifers,,Conemaugh Formation,Unconfined single aquifer,20140520,30,ft,30,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391806077284001,FR Fd  92,Well,,02070008,,,,,39.30123610000000,-77.4759722000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,279,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,021,Piedmont and Blue Ridge carbonate-rock aquifers,,Frederick Limestone,,19841015,225,ft,225,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391826079245901,GA Fb  41,Well,,05020006,,,,,39.30719444000000,-79.4165000000000,24000,10,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2796,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,,,,,,125,ft,205,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391832075560801,KE Be  46,Well,,02060002,,,,,39.30899996000000,-75.9352190000000,24000,5,seconds,Interpolated from MAP.,NAD83,64,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,029,Northern Atlantic Coastal Plain aquifer system,,Aquia Formation,Confined single aquifer,19790801,50,ft,55,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391836075560801,KE Be 224,Well,,02060002,,,,,39.31002778000000,-75.9354167000000,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,70,feet,5,feet,Interpolated from topographic map.,NAVD88,US,24,029,Northern Atlantic Coastal Plain aquifer system,,Aquia Formation,Unconfined single aquifer,20120911,27.3,ft,29.0,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391855079215401,GA Fb 46,Well,,02070002,,,,,39.31536110000000,-79.3648611000000,24000,Unknown,Unknown,Unknown.,NAD83,2684,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,,,,,,470,ft,505,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391927076000301,KE Bd  42,Well,,02060002,,,,,39.32427820000000,-76.0005001000000,24000,5,seconds,Interpolated from MAP.,NAD83,75,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,029,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19880623,27,ft,60,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392027079195801,GA Ec  27,Well,,02070002,,,,,39.34088889000000,-79.3329167000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2589,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,Pennsylvanian aquifers,,Conemaugh Formation,,20110720,128,ft,128,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392030077191301,FR Ef  51,Well,,02070009,,,,,39.34151667000000,-77.3199333000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,553,feet,10,feet,Global Positioning System.,NGVD29,US,24,021,Piedmont and Blue Ridge crystalline-rock aquifers,,Ijamsville Formation,,19750217,117,ft,125,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392041079285901,GA Ea  63,Well,,05020006,,,,,39.34482290000000,-79.4828279000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,2480,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,023,Valley and Ridge aquifers,,"Mississippian, Lower",Mixed (confined and unconfined) multiple aquifers,20000919,140,ft,140,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392044077062501,HO Ab 141,Well,,02060003,,,,,39.34552778000000,-77.1070556000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,740,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,,Prettyboy Schist,Unconfined single aquifer,20160925,500,ft,500,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392044079271001,GA Ea  65,Well,,05020006,,,,,39.34555556000000,-79.4528056000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2476,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,Valley and Ridge aquifers,,Jennings Formation,,19910817,247,ft,247,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392053075592901,KE Ae  71,Well,,02060002,,,,,39.34817778000000,-75.9915638900000,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,85,feet,2,feet,"Light Detection And Ranging, airplane",NAVD88,US,24,029,Northern Atlantic Coastal Plain aquifer system,,Monmouth Formation,Confined single aquifer,20101004,125,ft,290,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392056077055901,HO Ab 103,Well,,02060003,,,,,39.34899277000000,-77.0994252000000,24000,1,seconds,Interpolated from MAP.,NAD83,680,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,,Prettyboy Schist,,19860902,160,ft,160,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392058076573701,HO Ad  26,Well,,02060003,,,,,39.34954870000000,-76.9599782000000,24000,1,seconds,Interpolated from MAP.,NAD83,560,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,,Sykesville Formation,,19860825,345,ft,345,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392100077151101,FR Ef 56,Well,,02070009,,,,,39.35000000000000,-77.2530556000000,24000,1,seconds,Interpolated from MAP.,NAD83,600,feet,10,feet,Interpolated from topographic map.,NAVD88,US,24,021,Piedmont and Blue Ridge crystalline-rock aquifers,,,Unconfined single aquifer,19651230,240,ft,240,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392158076034301,KE Ad  41,Well,,02060002,,,,,39.36622290000000,-76.0616143000000,24000,1,seconds,Interpolated from MAP.,NAD83,82,feet,5,feet,Interpolated from topographic map.,NGVD29,US,24,029,Northern Atlantic Coastal Plain aquifer system,,Magothy Formation,Confined single aquifer,19690523,139,ft,139,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392206076503201,BA Ea  90,Well,,02060003,,,,,39.36843849000000,-76.8419202000000,24000,1,seconds,Interpolated from MAP.,NAD83,490,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,Piedmont and Blue Ridge crystalline-rock aquifers,,Baltimore Gneiss,Unconfined single aquifer,19830526,203,ft,203,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392301079251601,GA Ea  67,Well,,05020006,,,,,39.38358330000000,-79.4209722000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2672,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,Other aquifers,,Chemung Formation,,20050210,320,ft,320,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392302077094901,FR Eh  10,Well,,02070009,,,,,39.38399217000000,-77.1633152000000,24000,5,seconds,Interpolated from MAP.,NAD83,650.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,021,Piedmont and Blue Ridge crystalline-rock aquifers,,Marburg Formation,,19741220,260,ft,260,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392306079283301,GA Ea  64,Well,,05020006,,,,,39.38488889000000,-79.4756944000000,24000,10,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2387,feet,3,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392322077165901,FR Ef 55,Well,,02070009,,,,,39.38944444000000,-77.2830556000000,24000,1,seconds,Interpolated from MAP.,NAD83,500,feet,10,feet,Interpolated from topographic map.,NAVD88,US,24,021,Piedmont and Blue Ridge crystalline-rock aquifers,,,Unconfined single aquifer,19751014,125,ft,125,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392333079115501,GA Ed  14,Well,,02070002,,,,,39.39238889000000,-79.1986944000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1747,feet,3,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,,,,,,445,ft,445,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392345077082701,CL Ec 106,Well,,02070009,,,,,39.39593640000000,-77.1405372000000,24000,1,seconds,Interpolated from MAP.,NAD83,760,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,013,Piedmont and Blue Ridge crystalline-rock aquifers,,Marburg Formation,Unconfined single aquifer,19831017,260,ft,360,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392358079174601,GA Ec  25,Well,,05020006,,,,,39.39952778000000,-79.2961944000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2940,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,023,Pennsylvanian aquifers,,"Pottsville-Allegheny Formations, Undifferentiated",,20010208,200,ft,200,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392405075521701,CE Ee  62,Well,,02060002,,,,,39.40144444000000,-75.8714167000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,72,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,24,015,Northern Atlantic Coastal Plain aquifer system,,Magothy Formation,Confined single aquifer,20041114,309,ft,315,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392514075584301,CE Dd 125,Well,,02060002,,,,,39.42061110000000,-75.9785833000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,46.96,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,015,Northern Atlantic Coastal Plain aquifer system,,Magothy Formation,Confined single aquifer,19951129,90.33,ft,92,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392516075585101,CE Dd 170,Well,,02060002,,,,,39.42116667000000,-75.9808611000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,80.80,feet,.01,feet,Level or other surveyed method.,NAVD88,US,24,015,Northern Atlantic Coastal Plain aquifer system,,Upper Patapsco Aquifer In the Patapsco Formation,,,258,ft,260,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392520075590402,CE Dd 149,Well,,02060002,,,,,39.42230556000000,-75.9845556000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,36.98,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,015,Northern Atlantic Coastal Plain aquifer system,,Upper Patapsco Aquifer In the Patapsco Formation,Confined single aquifer,20100329,118,ft,118,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392521075583301,CE Dd 153,Well,,02060002,,,,,39.42241667000000,-75.9758888900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,48.34,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,015,Northern Atlantic Coastal Plain aquifer system,,Magothy Formation,Confined single aquifer,20100413,88,ft,88,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392521075583302,CE Dd 154,Well,,02060002,,,,,39.42241667000000,-75.9758888900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,47.61,feet,.01,feet,Differentially corrected Global Positioning System.,NAVD88,US,24,015,Northern Atlantic Coastal Plain aquifer system,,Upper Patapsco Aquifer In the Patapsco Formation,Confined single aquifer,20100411,162,ft,167,ft,NWIS
