OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01534000,"Tunkhannock Creek near Tunkhannock, PA",Stream,,02050106,383,sq mi,,,41.55841008000000,-75.8946416800000,24000,1,seconds,Interpolated from MAP.,NAD83,609.44,feet,.01,feet,Level or other surveyed method.,NAVD88,US,42,131,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01534090,"Susquehanna River at Falls, PA",Stream,,02050106,9440,sq mi,,,41.46174428000000,-75.8538072900000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,42,131,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01536000,"Lackawanna River at Old Forge, PA",Stream,,02050107,332,sq mi,,,41.35924619000000,-75.7443590000000,,1,seconds,Interpolated from MAP.,NAD83,594.61,feet,.03,feet,Level or other surveyed method.,NAVD88,US,42,069,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01537700,"Susquehanna River near Hunlock Creek, PA",Stream,,02050107,10140,sq mi,,,41.18869370000000,-76.0865935000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,42,079,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01538600,"Nescopeck Creek at Nescopeck, PA",Stream,,02050107,171,sq mi,,,41.04702926000000,-76.2210450000000,24000,1,seconds,Interpolated from MAP.,NAD83,490,feet,20,feet,Interpolated from topographic map.,NGVD29,US,42,079,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01538709,"West Branch Fishing Creek near Elk Grove, PA",Stream,,02050107,20.2,sq mi,,,41.30563690000000,-76.4304995000000,24000,1,seconds,Interpolated from MAP.,NAD83,1260,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,113,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01538930,"Kitchen Creek at Ricketts Glen, PA",Stream,,02050107,8.7,sq mi,,,41.29869229000000,-76.2729906000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,42,079,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01539450,"Little Fishing Cr above outfall at Millville, PA",Stream,,02050107,42.1,sq mi,,,41.11419444000000,-76.5285556000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,609,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,42,037,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01539455,"Little Fishing Cr below outfall at Millville, PA",Stream,,02050107,42.1,sq mi,,,41.11391667000000,-76.5279722000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,608,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,42,037,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-015400021,"Fishing Creek nr Bloomsburg, PA",Stream,,02050107,378,sq mi,,,40.99361110000000,-76.4758333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,470,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,037,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01540500,"Susquehanna River at Danville, PA",Stream,,02050107,11220,sq mi,,,40.95814218000000,-76.6191222000000,24000,1,seconds,Interpolated from MAP.,NAD83,430.54,feet,.01,feet,Level or other surveyed method.,NAVD88,US,42,093,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01541000,"West Branch Susquehanna River at Bower, PA",Stream,,02050201,315,sq mi,,,40.89700655000000,-78.6769726000000,,1,seconds,Interpolated from MAP.,NAD83,1207.14,feet,.01,feet,Level or other surveyed method.,NGVD29,US,42,033,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01541307,"Unnamed Trib to Bradley Run at Cresson, PA",Stream,,02050201,0.07,sq mi,,,40.46277778000000,-78.5627778000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2200,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,021,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-0154133098,Killbuck Run above Glendale Lake near St Augustine,Stream,,02050201,6.61,sq mi,,,40.66506560000000,-78.5897442000000,24000,1,seconds,Interpolated from MAP.,NAD83,1450,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,021,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01541500,"Clearfield Creek at Dimeling, PA",Stream,,02050201,371,sq mi,,,40.97172406000000,-78.4058533000000,,1,seconds,Interpolated from MAP.,NAD83,1145.56,feet,.01,feet,Level or other surveyed method.,NAVD88,US,42,033,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01542500,"WB Susquehanna River at Karthaus, PA",Stream,,02050201,1462,sq mi,,,41.11755906000000,-78.1088960000000,,1,seconds,Interpolated from MAP.,NAD83,830.06,feet,.01,feet,Level or other surveyed method.,NAVD88,US,42,033,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01542503,"Gifford Run above Mosqioto Creek near Karthaus, PA",Stream,,02050201,12.9,sq mi,,,41.17341667000000,-78.2413888900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1432,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,033,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01542508,"Mosquito Creek near Karthaus, PA",Stream,,02050201,63.90,sq mi,,,41.12922587000000,-78.1327855000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,42,033,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01542613,"Bark Camp Run near Winterburn, PA",Stream,,02050202,1.79,sq mi,,,41.17847220000000,-78.5773888900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1363,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,033,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01542772,"Hicks Run near Dents Run, PA",Stream,,02050202,32.9,sq mi,,,41.37319444000000,-78.2745278000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,963,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,047,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01542790,"Bennett Br Sinnemahoning Cr at Driftwood, PA",Stream,,02050202,365,sq mi,,,41.33395120000000,-78.1358388000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,42,023,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01543000,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",Stream,,02050202,272,sq mi,,,41.41339590000000,-78.1969524000000,,1,seconds,Interpolated from MAP.,NAD83,894.84,feet,.01,feet,Level or other surveyed method.,NGVD29,US,42,023,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01543645,"Right Branch Big Nelson Run near Costello, PA",Stream,,02050202,4.27,sq mi,,,41.57738889000000,-78.0058888900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1344,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,105,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01543665,"E Fork Sinnemahoning Run near Conrad, PA",Stream,,02050202,15.2,sq mi,,,41.61377778000000,-77.8805000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1499,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,105,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01543693,"East Fork Sinnemahoning at Wharton Township, PA",Stream,,02050202,49.2,sq mi,,,41.54138889000000,-77.9802778000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,1170,feet,20,feet,Interpolated from topographic map.,NGVD29,US,42,105,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01543830,"First Fork Sinnemahoning Creek at Berge Run, PA",Stream,,02050202,205,sq mi,,,41.47589760000000,-78.0502796000000,24000,1,seconds,Interpolated from MAP.,NAD83,990,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,105,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01544149,"Sinnemahoning Creek above mouth at Keating, PA",Stream,,02050202,1035,sq mi,,,41.26117544000000,-77.9072167900000,24000,1,seconds,Interpolated from MAP.,NAD83,690,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01544480,"Kettle Creek US Cross Fork Creek at Cross Fork,PA",Stream,,02050203,86.6,sq mi,,,41.48250278000000,-77.8163306000000,24000,1,seconds,Interpolated from MAP.,NAD83,1057,feet,2,feet,Interpolated from topographic map.,NAVD88,US,42,105,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01544500,"Kettle Creek at Cross Fork, PA",Stream,,02050203,136,sq mi,,,41.47589940000000,-77.8258251000000,,1,seconds,Interpolated from MAP.,NAD83,1027.12,feet,.01,feet,Level or other surveyed method.,NGVD29,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01545000,"Kettle Creek near Westport, PA",Stream,,02050203,233,sq mi,,,41.31950954000000,-77.8738820000000,24000,1,seconds,Interpolated from MAP.,NAD83,728.24,feet,.01,feet,Level or other surveyed method.,NGVD29,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01545600,"Young Womans Creek near Renovo, PA",Stream,,02050203,46.2,sq mi,,,41.38951168000000,-77.6908191000000,,1,seconds,Interpolated from MAP.,NAD83,780.41,feet,.01,feet,Level or other surveyed method.,NGVD29,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01545628,"Hyner Run near Hyner, PA",Stream,,02050203,25.0,sq mi,,,41.35958330000000,-77.6238611000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,793,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01545658,"Baker Run near Glen Union, PA",Stream,,02050203,35.1,sq mi,,,41.24350000000000,-77.6093888900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,617,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01546500,"Spring Creek near Axemann, PA",Stream,,02050204,87.2,sq mi,,,40.88978334000000,-77.7941680000000,24000,1,seconds,Interpolated from MAP.,NAD83,788.14,feet,.01,feet,Level or other surveyed method.,NAVD88,US,42,027,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01547400,"Bald Eagle Creek near Milesburg, PA",Stream,,02050204,296,sq mi,,,40.97533846000000,-77.7427797000000,24000,1,seconds,Interpolated from MAP.,NAD83,650,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,027,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01547950,"Beech Creek at Monument, PA",Stream,,02050204,152,sq mi,,,41.11173070000000,-77.7022159000000,24000,1,seconds,Interpolated from MAP.,NAD83,741.04,feet,.01,feet,Level or other surveyed method.,NAVD88,US,42,027,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01547980,"Beech Creek at Beech Creek, PA",Stream,,02050204,170,sq mi,,,41.07478750000000,-77.5913806000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,590,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,027,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548011,"Unnamed Trib (Bucks Gap) near Eastville, PA",Stream,,02050204,0.79,sq mi,,,41.05166667000000,-77.1561111000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1414,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548012,"Unnamed trib (Ohnmeiss Gap Run) near Eastville, PA",Stream,,02050204,1.09,sq mi,,,41.05416667000000,-77.1696388900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1422,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548013,"Unnamed Trib (Green Gap) near Eastville, PA",Stream,,02050204,0.77,sq mi,,,41.03555556000000,-77.1825000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1546,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548014,"Unnamed trib (Bressler Run) near Eastville, PA",Stream,,02050204,2.11,sq mi,,,41.05063889000000,-77.1971111000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1384,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-015480147,"Unnamed trib (Carroll Run) near Eastville, PA",Stream,,02050204,1.39,sq mi,,,41.04875000000000,-77.2098888900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1358,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548015,"Fishing Creek at Eastville, PA",Stream,,02050204,12.7,sq mi,,,41.03930556000000,-77.2180833000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1259,feet,2.0,feet,Level or other surveyed method.,NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548016,"Eastville Run near Eastville, PA",Stream,,02050204,1.29,sq mi,,,41.02911110000000,-77.2210833000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1431,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548017,"Unnamed trib (Schwenks Gap Run) blw Eastville,PA",Stream,,02050204,1.57,sq mi,,,41.02813889000000,-77.2508056000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1329,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-015480177,"Mill Creek at Loganton, PA",Stream,,02050204,2.95,sq mi,,,41.03547220000000,-77.3027222000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1275,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548018,"Fishing CReek at Loganton, PA",Stream,,02050204,29.7,sq mi,,,41.02750000000000,-77.3105556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1201,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-015480202,"Bull Run at Winter Road near Loganton, PA",Stream,,02050204,2.02,sq mi,,,41.01155556000000,-77.3280556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1276,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548021,"Unnamed trib (Greenburr Gap Run)nr Logan Mills,PA",Stream,,02050204,0.89,sq mi,,,41.00538889000000,-77.3558333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1251,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548022,"Fishing Creek at Logan Mills, PA",Stream,,02050204,41.3,sq mi,,,41.00555556000000,-77.3858333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1129,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-015480225,"Unnamed trib (Wolf Gap Run) at Logan Mills, PA",Stream,,02050204,1.57,sq mi,,,41.00119444000000,-77.3794167000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1220,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548023,"Unnamed tr (Schreckengast Gp Rn) nr Logan Mills,PA",Stream,,02050204,0.98,sq mi,,,40.99608330000000,-77.3943333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1220,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548024,"Fishing Creek at Tylersville, PA",Stream,,02050204,47.1,sq mi,,,40.99361110000000,-77.4194444000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1094,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548025,"Unnamed trib ( Bletz Hollow) near Tylersville, PA",Stream,,02050204,3.11,sq mi,,,40.98761110000000,-77.4326111000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1138,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548029,"Unnamed trib (Conway Gap) near Lamar, PA",Stream,,02050204,1.35,sq mi,,,40.97777778000000,-77.4749167000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1144,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548030,"Fishing Creek near Lamar, PA",Stream,,02050204,55.8,sq mi,,,40.98034440000000,-77.4830461000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548031,"Unnamed trib (Little Kettle Cr) near Lamar, PA",Stream,,02050204,0.35,sq mi,,,40.97936110000000,-77.4810833000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1036,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548032,"Unnamed Trib (Big Kettle Run) near Tylersville, PA",Stream,,02050204,1.89,sq mi,,,40.98250000000000,-77.4891667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1001,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548038,"Fishing Creek near Nittany, PA",Stream,,02050204,72.02,sq mi,,,40.98367690000000,-77.5166593000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548075,"Fishing Creek near Cedar Springs, PA",Stream,,02050204,137,sq mi,,,41.07534530000000,-77.4774864000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548077,"Cedar Run at Cedar Springs near Mill Hall, PA",Stream,,02050204,14.8,sq mi,,,41.07951190000000,-77.4833200000000,24000,1,seconds,Interpolated from MAP.,NAD83,610,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548085,"Bald Eagle Creek at Castanea, PA",Stream,,02050204,768,sq mi,,,41.12479117000000,-77.4355371800000,24000,1,seconds,Interpolated from MAP.,NAD83,520.10,feet,.01,feet,Level or other surveyed method.,NAVD88,US,42,035,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548218,"Sunken Branch near Galeton, PA",Stream,,02050205,4.73,sq mi,,,41.69363889000000,-77.8091944000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1814,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,105,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548235,"West Branch Pine Creek at Germania Station, PA",Stream,,02050205,59.1,sq mi,,,41.71222220000000,-77.6980556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1415,feet,20,feet,Interpolated from topographic map.,NGVD29,US,42,105,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548245,"Painter Run near Ansonia, PA",Stream,,02050205,3.01,sq mi,,,41.74125000000000,-77.4976667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1240,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,117,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548281,"Balwin Run (mid) bl Oak Ridge nr Niles Valley, PA",Stream,,02050205,1.72,sq mi,,,41.80847220000000,-77.3180000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1481,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,117,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-015483014,"Canada Run (Lower) near Wellsboro Junction, PA",Stream,,02050205,3.92,sq mi,,,41.78888889000000,-77.3766667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1306,feet,2.0,feet,Level or other surveyed method.,NAVD88,US,42,117,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548302,"Straight Run (Lower) near Asaph, PA",Stream,,02050205,6.27,sq mi,,,41.79000000000000,-77.4033333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1268,feet,2.0,feet,Level or other surveyed method.,NAVD88,US,42,117,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548303,"Straight Run, Site 1, at Marsh Creek, PA",Stream,,02050205,6.48,sq mi,6.48,sq mi,41.78479405000000,-77.4019232000000,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,1220.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,117,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548390,"Babb Creek near Arnot, PA",Stream,,02050205,16.0,sq mi,,,41.65480556000000,-77.1952222000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1354,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,117,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548428,"Dixie Run near Blackwell, PA",Stream,,02050205,4.20,sq mi,,,41.55813889000000,-77.3304444000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1041,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,117,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548452,"Cedar Run above Buck Run near Cedar Run, PA",Stream,,02050205,4.55,sq mi,,,41.61422220000000,-77.5073611000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1374,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,117,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548476,"Cedar Run above Mine Hole Run near Cedar Run, PA",Stream,,02050205,26.3,sq mi,,,41.55534716000000,-77.4597022000000,24000,1,seconds,Interpolated from MAP.,NAD83,930,feet,10,feet,Interpolated from topographic map.,NGVD29,US,42,117,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548500,"Pine Creek at Cedar Run, PA",Stream,,02050205,604,sq mi,,,41.52173586000000,-77.4474798000000,24000,1,seconds,Interpolated from MAP.,NAD83,780.36,feet,.01,feet,Level or other surveyed method.,NGVD29,US,42,081,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548615,"Francis Branch, Slate Run near Slate Run, PA",Stream,,02050205,3.34,sq mi,,,41.55279167000000,-77.6157222000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1521,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,105,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01548770,"Sebring Branch, Mill Run near Cammal, PA",Stream,,02050205,1.61,sq mi,,,41.44944444000000,-77.4273888900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1476,feet,2.0,feet,"Light Detection And Ranging, airplane",NAVD88,US,42,081,,,,,,,,,,NWIS
