OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-NY,USGS New York Water Science Center,USGS-421608076102101,TI1512,Well,,02050103,,,,,42.26891667000000,-76.1724722000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1011,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,107,,,Pleistocene Series,Unconfined single aquifer,20080829,32,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421613076341401,CM1131,Well,,02050103,,,,,42.27075000000000,-76.5698333000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1727,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,015,,,Java-West Falls Formation,Unconfined single aquifer,20050803,120,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421614075274201,CN1815,Well,,02050101,,,,,42.27047220000000,-75.4617777800000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1014,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,017,,,Pleistocene Series,Unconfined single aquifer,20070808,63,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421628076172801,TI1342,Well,,02050103,,,,,42.27455556000000,-76.2931388900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1493,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,107,Valley and Ridge aquifers,,Java-West Falls Formation,Confined single aquifer,20070413,320,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421644076105301,TI1107,Well,,02050103,,,,,42.29430556000000,-76.1862777800000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1034,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,107,,,Pleistocene Series,Unconfined single aquifer,20050613,31,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421717076412301,TM1049,Well,,02050103,,,,,42.28792500000000,-76.6898056000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1119,feet,1,feet,"Light Detection And Ranging, airplane",NAVD88,US,36,109,,,Sand and Gravel,Unconfined single aquifer,,26,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421732076411701,TM2511,Well,,02050103,,,,,42.29226110000000,-76.6881611000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1125,feet,0.5,feet,Reported method of determination.,NAVD88,US,36,109,,,Sand,Unconfined single aquifer,20080513,59,ft,59,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421750075381901,CN1162,Well,,02050101,,,,,42.30888889000000,-75.6381388900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1631,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,017,,,Sonyea Formation,Confined single aquifer,20020610,225,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421800077051901,SY 922,Well,,02050105,,,,,42.29994444000000,-77.0886388900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1255.61,feet,23,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,097,,,Java-West Falls Formation,,20010424,70,ft,70,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421833076403801,TM1366,Well,,02050103,,,,,42.30164444000000,-76.6804694000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1150,feet,0.5,feet,Reported method of determination.,NAVD88,US,36,109,,,Sand and Gravel,Unconfined single aquifer,20010910,47,ft,47,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421833076403901,TM1365,Well,,02050103,,,,,42.30905000000000,-76.6774111000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1163.5,feet,0.5,feet,Reported method of determination.,NAVD88,US,36,109,,,Sand and Gravel,Unconfined single aquifer,20010918,38,ft,38,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421837075423501,CN1723,Well,,02050102,,,,,42.31050000000000,-75.7098333000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1488,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,017,,,Sonyea Formation,Unconfined single aquifer,20060927,349,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421900075324301,CN1318,Well,,02050101,,,,,42.31677778000000,-75.5451944000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1360,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,017,,,Sonyea Formation,Confined single aquifer,20030324,190,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421902076395101,TM1048,Well,,02050103,,,,,42.31734444000000,-76.6641694000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1198,feet,1,feet,"Light Detection And Ranging, airplane",NAVD88,US,36,109,,,Sand and Gravel,Unconfined single aquifer,,40,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421911076121601,TI 557,Well,,02050103,,,,,42.32077778000000,-76.2049722000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1285,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,107,,,Sonyea Formation,Confined single aquifer,20020726,174,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421919075192401,OG 400,Well,,02050101,,,,,42.32219444000000,-75.3234027800000,24000,Unknown,Unknown,Unknown.,NAD83,1004,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,077,,,Sand and Gravel,,,64,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421921076393701,TM2812,Well,,02050103,,,,,42.32244444000000,-76.6603527800000,24000,.01,seconds,Interpolated from MAP.,NAD83,1214,feet,1,feet,"Light Detection And Ranging, airplane",NAVD88,US,36,109,,,Sand and Gravel,Unconfined single aquifer,20101012,30,ft,30,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421942076031101,BM2171,Well,,02050103,,,,,42.32880556000000,-76.0528056000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1548,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,007,Valley and Ridge aquifers,,Sonyea Formation,,20100908,150,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421949076224501,TM2932,Well,,02050103,,,,,42.33033330000000,-76.3791667000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1028,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,Sand and Gravel,,,117,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421951076381001,TM 275,Well,,02050103,,,,,42.33075278000000,-76.6360944000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1244,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,Sand and Gravel,,20140501,101,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-421957076472001,"SY 470, NY",Well,,04140201,,,,,42.33238889000000,-76.7888056000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1055,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,097,,,,,,78.1,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422017077005801,SY 707,Well,,02050105,,,,,42.33711110000000,-77.0158333000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1441,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,097,,,,,19800101,80,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422018078071901,AG1129,Well,,04130002,,,,,42.33838889000000,-78.1219167000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1302,feet,10,feet,Interpolated from topographic map.,NGVD29,US,36,003,,,Sand and Gravel,,20031101,199,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422028075331001,CN 944,Well,,02050101,,,,,42.34102778000000,-75.5525833000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1533,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,017,,,Sonyea Formation,Unconfined single aquifer,,150,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422029076255001,TM1491,Well,,02050103,,,,,42.34150000000000,-76.4306667000000,24000,.1,seconds,Interpolated from MAP.,NAD83,1742,feet,5,feet,Interpolated from topographic map.,NGVD29,US,36,109,,,Java-West Falls Formation,,20020530,300,ft,300,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422037076373101,TM 419,Well,,04140201,,,,,42.34354444000000,-76.6251777800000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1171,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,Sand and gravel aquifers (glaciated regions),,Sand and Gravel,,20150319,91,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422047075100201,D2328,Well,,02050101,,,,,42.34654444000000,-75.1673972000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,1176,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,025,,,Sand and Gravel,,20080826,84,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422055075445801,CN2290,Well,,02050102,,,,,42.34847220000000,-75.7494444000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,974,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,017,,,"Devonian, Upper",,20130517,224,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422112075340401,CN2034,Well,,02050101,,,,,42.35338889000000,-75.5678888900000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1652,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,017,,,Sonyea Formation,Unconfined single aquifer,20090826,175,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422112076364501,TM1205,Well,,04140201,,,,,42.35311110000000,-76.6124167000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,1142,feet,1,feet,"Light Detection And Ranging, airplane",NAVD88,US,36,109,,,Sand and Gravel,Confined single aquifer,20010411,164,ft,164,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422119076362003,TM1133,Well,,04140201,,,,,42.35539444000000,-76.6056222000000,24000,Unknown,Unknown,Unknown.,NAD83,1105,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,,,,146,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422120076361901,TM1620,Well,,04140201,,,,,42.35558330000000,-76.6052222000000,24000,.01,seconds,Interpolated from MAP.,NAD83,1111,feet,1,feet,"Light Detection And Ranging, airplane",NAVD88,US,36,109,,,Sand and Gravel,Confined multiple aquifers,20030416,136,ft,136,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422120076502901,SY 424,Well,,04140201,,,,,42.35536110000000,-76.8421111000000,24000,.1,seconds,Interpolated from MAP.,NAD83,451,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,097,,,Genesee Formation,,19750101,61.25,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422130074440101,D1191,Well,,02040101,,,,,42.35713889000000,-74.7335833000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1622,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,025,,,Genesee Formation,,20020911,327,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422130077400001,SB 384,Well,,02050104,,,,,42.35916667000000,-77.6660000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1170,feet,10,feet,Interpolated from topographic map.,NGVD29,US,36,101,,,Sand and Gravel,,19460101,66.9,ft,66.9,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422134076373001,TM1062,Well,,04140201,,,,,42.35952778000000,-76.6250277800000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,1246.3,feet,0.5,feet,"Light Detection And Ranging, airplane",NAVD88,US,36,109,,,Sonyea Formation,,19990101,76,ft,76,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422143076291101,TM2806,Well: Test hole not completed as a well,,04140201,,,,,42.36204444000000,-76.4864194000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1178.5,feet,0.5,feet,Reported method of determination.,NAVD88,US,36,109,,,Sand and Gravel,Confined single aquifer,20101014,47,ft,47,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422157076372501,TM 418,Well: Test hole not completed as a well,,04140201,,,,,42.36593056000000,-76.6236138900000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1190,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,Sand and gravel aquifers (glaciated regions),,Sand and Gravel,,20150319,101,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422157076372502,TM 923,Well: Test hole not completed as a well,,04140201,,,,,42.36593056000000,-76.6236138900000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1190,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,Sand and Gravel,,20150319,101,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422221076365001,TM 277,Well,,04140201,,,,,42.37255556000000,-76.6139138900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1145,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,Bedrock,,20140506,45,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422223074400201,"WEST BR DELAWARE R AT CORNELL AVE BRIDGE, HOBART",Stream,,02040101,,,,,42.37309167000000,-74.6673250000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,36,025,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422231076061301,BM2237,Well,,02050102,,,,,42.37544444000000,-76.1037777800000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1537,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,007,,,Sonyea Formation,Unconfined single aquifer,20110726,200,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422237076092001,TI1031,Well,,02050102,,,,,42.37683330000000,-76.1554444000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1517,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,107,,,"Devonian, Upper",,20040824,180,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422238074252101,SO 527,Well,,02020005,,,,,42.38233330000000,-74.4191111000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1259,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,095,,,"Devonian, Middle",,,220,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422244076210701,"TM3864, NY",Well,,04140201,,,,,42.37902778000000,-76.3520277800000,,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1207,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,,,20200327,300,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422244076310701,TM2519,Well,,04140201,,,,,42.37888889000000,-76.5186944000000,24000,.1,seconds,Interpolated from MAP.,NAD83,1261,feet,5,feet,Interpolated from topographic map.,NGVD29,US,36,109,,,Genesee Formation,,20080508,420,ft,420,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422254076284801,TM2760,Well,,04140201,,,,,42.38290556000000,-76.4800000000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1413.2,feet,0.5,feet,Reported method of determination.,NAVD88,US,36,109,,,Java-West Falls Formation,,,177,ft,177,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422258076363901,TM2829,Well,,04140201,,,,,42.38272220000000,-76.6108333000000,24000,.1,seconds,Interpolated from MAP.,NAD83,1122,feet,1,feet,"Interferometric Synthetic Aperture Radar, airplane",NAVD88,US,36,109,,,Sand and Gravel,Confined single aquifer,20110109,55,ft,55,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422302076363001,TM1061,Well,,04140201,,,,,42.38383330000000,-76.6081944000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,1104.2,feet,0.5,feet,"Light Detection And Ranging, airplane",NAVD88,US,36,109,,,Sonyea Formation,,19800101,110,ft,110,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422305076360601,TM 515,Well,,04140201,,,,,42.38481110000000,-76.6017750000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1126,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,Sand and gravel aquifers (glaciated regions),,Sand and Gravel,,20150316,64,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422308076515501,SENECA LAKE NEAR CATHARINE CREEK NY,"Lake, Reservoir, Impoundment",,04140201,,,,,42.38555556000000,-76.8652777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,442,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,097,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422309074525301,D1584,Well,,02040101,,,,,42.38602778000000,-74.8813333000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1924,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,025,,,Java-West Falls Formation,,20041218,195,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422353076353201,FISH KILL NEAR MOUTH,Stream,,04140201,,,,,42.39829720000000,-76.5920722000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,36,109,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422357076022301,BM1237,Well,,02050102,,,,,42.39875000000000,-76.0385277800000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1397,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,007,Valley and Ridge aquifers,,Sonyea Formation,Unconfined single aquifer,20030612,300,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422412076090101,TI 900,Well,,02050103,,,,,42.40375000000000,-76.1503333000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1487,feet,2,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,107,,,Sonyea Formation,Confined single aquifer,20030822,120,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422440077253301,SB 392,Well,,02050105,,,,,42.41111110000000,-77.4258333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1200,feet,10,feet,Interpolated from topographic map.,NGVD29,US,36,101,Sand and gravel aquifers (glaciated regions),,Sand and Gravel,,19971001,52,ft,52,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422501074322601,SO1037,Well,,02020005,,,,,42.41666667000000,-74.5405277800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1926,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,095,,,"Devonian, Upper",,20030418,190,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422504076373001,TM1075,Well,,04140201,,,,,42.41785556000000,-76.6249694000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1079,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,Sand and gravel aquifers (glaciated regions),,Sand and Gravel,,20151111,140,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422504076373002,TM1076,Well,,04140201,,,,,42.41785556000000,-76.6249694000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1081,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,Sand and gravel aquifers (glaciated regions),,Sand and Gravel,,20151112,60,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422508077441301,AG1667,Well,,02050104,,,,,42.41888889000000,-77.7369444000000,24000,.1,seconds,Interpolated from MAP.,NAD83,1460,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,003,,,Java-West Falls Formation,,20071205,99,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422515074312001,SO 459,Well,,02020005,,,,,42.42052778000000,-74.5230556000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1962,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,095,,,"Devonian, Upper",,20140113,340,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422534076521601,SENECA LAKE NEAR GLEN ELDRIDGE NY,"Lake, Reservoir, Impoundment",,04140201,,,,,42.42611110000000,-76.8711111000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,442,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,097,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422616078114401,AG 746,Well,,04130002,,,,,42.43794444000000,-78.1952222000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1610,feet,10,feet,Interpolated from topographic map.,NGVD29,US,36,003,,,Canadaway Group,,20001004,80,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422618075360001,CN 931,Well,,02050102,,,,,42.43840710000000,-75.5996300000000,24000,1,seconds,Interpolated from MAP.,NAD83,970,feet,10,feet,Interpolated from topographic map.,NGVD29,US,36,017,Sand and gravel aquifers (glaciated regions),,Quaternary System,,19941201,111,ft,115,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422623076374501,TM1077,Well,,04140201,,,,,42.43965000000000,-76.6291388900000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1091,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,Sand and gravel aquifers (glaciated regions),,Sand and Gravel,,20151112,106,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422623076374502,TM1078,Well,,04140201,,,,,42.43965000000000,-76.6291388900000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1092,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,Sand and gravel aquifers (glaciated regions),,Sand and Gravel,,20151113,60,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422624076425401,SY1480,Well,,04140201,,,,,42.44175000000000,-76.7161944000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1330,feet,5,feet,Interpolated from topographic map.,NGVD29,US,36,097,,,"Devonian, Upper",,20081001,80,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422635077515701,AG1736,Well,,04130002,,,,,42.44288889000000,-77.8657222000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1610,feet,10,feet,Interpolated from topographic map.,NGVD29,US,36,003,,,Sand and Gravel,,20080818,154,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422637076163501,TM3096,Well,,04140201,,,,,42.44369444000000,-76.2764444000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1466,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,"Devonian, Upper",,20130531,260,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422644076300001,CASCADILLA CREEK AT ITHACA NY,Stream,,04140201,,,,,42.44583056000000,-76.5002694000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,36,109,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422653076374601,TM1081,Well,,04140201,,,,,42.44810000000000,-76.6295638900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1134,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,Sand and Gravel,,,142,ft,143,ft,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422653076374602,TM1082,Well,,04140201,,,,,42.44809444000000,-76.6295750000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1134,feet,1,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,Sand and Gravel,,,51,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422718078005301,AG2810,Well,,04130002,,,,,42.45519444000000,-78.0147500000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1599,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,003,,,,,20190515,136,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422729077465601,AG2109,Well,,04130002,,,,,42.45772220000000,-77.7822500000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1252,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,003,,,Sand and Gravel,,20120516,94,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422744076164001,"TM3401, NY",Well,,04140201,,,,,42.46219444000000,-76.2777777800000,24000,.1,seconds,Reported.,NAD83,1182,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,,,"Devonian, Upper",,,230,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-422744076373401,TM1079,Well,,04140201,,,,,42.46214444000000,-76.6260944000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1178,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,109,Sand and gravel aquifers (glaciated regions),,Sand and Gravel,,20151116,61,ft,,,NWIS
